time,elapsed_s,front_area,effective_area,predicted_area,pred_conf,front_stale,side_detected,side_pred_conf,edge_edge_factor,last_throttle,throttle
2026-06-07T22:16:33,1780841793.815,1091.969,1091.969,1091.969,0.150,0,0,0.150,0.000,0.728,0.728
2026-06-07T22:16:33,1780841793.909,1112.977,1112.977,1112.977,0.150,0,0,0.150,0.000,0.724,0.724
2026-06-07T22:16:34,1780841794.002,1146.483,1146.483,1146.483,0.150,0,0,0.150,0.000,0.718,0.718
2026-06-07T22:16:34,1780841794.096,1149.862,1149.862,1149.862,0.150,0,0,0.150,0.000,0.718,0.718
2026-06-07T22:16:34,1780841794.190,1149.397,1149.397,1149.397,0.150,0,0,0.150,0.000,0.718,0.718
2026-06-07T22:16:34,1780841794.283,1166.547,1166.547,1166.547,0.150,0,0,0.150,0.000,0.715,0.715
2026-06-07T22:16:34,1780841794.298,1166.547,1166.547,1166.547,0.150,0,0,0.150,0.000,0.715,0.715
2026-06-07T22:16:34,1780841794.390,1179.411,1179.411,1179.411,0.150,0,0,0.150,0.000,0.713,0.713
2026-06-07T22:16:34,1780841794.484,1181.808,1181.808,1181.808,0.150,0,0,0.150,0.000,0.712,0.712
2026-06-07T22:16:34,1780841794.592,1190.856,1190.856,1190.856,0.150,0,0,0.150,0.000,0.711,0.711
2026-06-07T22:16:34,1780841794.701,1159.142,1159.142,1159.142,0.150,0,0,0.150,0.000,0.716,0.716
2026-06-07T22:16:34,1780841794.806,1149.356,1149.356,1149.356,0.150,0,0,0.150,0.000,0.718,0.718
2026-06-07T22:16:34,1780841794.821,1149.356,1149.356,1149.356,0.150,0,0,0.150,0.000,0.718,0.718
2026-06-07T22:16:34,1780841794.926,1132.017,1132.017,1132.017,0.150,0,0,0.150,0.000,0.721,0.721
2026-06-07T22:16:35,1780841795.033,1119.013,1119.013,1119.013,0.150,0,0,0.150,0.000,0.723,0.723
2026-06-07T22:16:35,1780841795.127,1158.260,1158.260,1158.260,0.150,0,0,0.150,0.000,0.716,0.716
2026-06-07T22:16:35,1780841795.233,1148.695,1148.695,1148.695,0.150,0,0,0.150,0.000,0.718,0.718
2026-06-07T22:16:35,1780841795.342,1131.521,1131.521,1131.521,0.150,0,0,0.150,0.000,0.721,0.721
2026-06-07T22:16:35,1780841795.448,1167.641,1167.641,1167.641,0.150,0,0,0.150,0.000,0.715,0.715
2026-06-07T22:16:35,1780841795.541,1172.981,1172.981,1172.981,0.150,0,0,0.150,0.000,0.714,0.714
2026-06-07T22:16:35,1780841795.555,1172.981,1172.981,1172.981,0.150,0,0,0.150,0.000,0.714,0.714
2026-06-07T22:16:35,1780841795.648,1159.735,1159.735,1159.735,0.150,0,0,0.150,0.000,0.716,0.716
2026-06-07T22:16:35,1780841795.757,1163.802,1163.802,1163.802,0.150,0,0,0.150,0.000,0.716,0.716
2026-06-07T22:16:35,1780841795.850,1152.851,1152.851,1152.851,0.150,0,0,0.150,0.000,0.718,0.718
2026-06-07T22:16:35,1780841795.956,1130.638,1130.638,1130.638,0.150,0,0,0.150,0.000,0.722,0.722
2026-06-07T22:16:36,1780841796.050,1113.979,1113.979,1113.979,0.150,0,0,0.150,0.000,0.725,0.725
2026-06-07T22:16:36,1780841796.156,1115.484,1115.484,1115.484,0.150,0,0,0.150,0.000,0.724,0.724
2026-06-07T22:16:36,1780841796.264,1102.613,1102.613,1102.613,0.150,0,0,0.150,0.000,0.727,0.727
2026-06-07T22:16:36,1780841796.356,1102.460,1102.460,1102.460,0.150,0,0,0.150,0.000,0.727,0.727
2026-06-07T22:16:36,1780841796.465,1141.845,1141.845,1141.845,0.150,0,0,0.150,0.000,0.720,0.720
2026-06-07T22:16:36,1780841796.557,1150.384,1150.384,1150.384,0.150,0,0,0.150,0.000,0.718,0.718
2026-06-07T22:16:36,1780841796.662,1170.788,1170.788,1170.788,0.150,0,0,0.150,0.000,0.714,0.714
2026-06-07T22:16:36,1780841796.783,1160.841,1160.841,1160.841,0.150,0,0,0.150,0.000,0.716,0.716
2026-06-07T22:16:36,1780841796.877,1160.631,1160.631,1160.631,0.150,0,0,0.159,0.000,0.716,0.716
2026-06-07T22:16:36,1780841796.972,1140.473,1140.473,1140.473,0.150,0,0,0.160,0.000,0.719,0.719
2026-06-07T22:16:36,1780841796.986,1145.355,1145.355,1145.355,0.150,0,0,0.160,0.000,0.718,0.718
2026-06-07T22:16:37,1780841797.082,1145.355,1145.355,1145.355,0.150,0,0,0.167,0.000,0.718,0.718
2026-06-07T22:16:37,1780841797.174,1163.516,1163.516,1163.516,0.150,0,0,0.150,0.000,0.715,0.715
2026-06-07T22:16:37,1780841797.269,1173.637,1173.637,1173.637,0.150,0,0,0.150,0.000,0.714,0.714
2026-06-07T22:16:37,1780841797.377,1170.228,1170.228,1170.228,0.150,0,0,0.150,0.000,0.714,0.714
2026-06-07T22:16:37,1780841797.470,1192.671,1192.671,1192.671,0.150,0,0,0.150,0.000,0.710,0.710
2026-06-07T22:16:37,1780841797.577,1174.503,1174.503,1174.503,0.150,0,0,0.150,0.000,0.713,0.713
2026-06-07T22:16:37,1780841797.673,1185.377,1185.377,1185.377,0.150,0,0,0.150,0.000,0.712,0.712
2026-06-07T22:16:37,1780841797.782,1179.033,1179.033,1179.033,0.150,0,0,0.150,0.000,0.713,0.713
2026-06-07T22:16:37,1780841797.880,1150.275,1150.275,1150.275,0.150,0,0,0.150,0.000,0.718,0.718
2026-06-07T22:16:37,1780841797.972,1152.706,1152.706,1152.706,0.150,0,0,0.150,0.000,0.717,0.717
2026-06-07T22:16:38,1780841798.079,1151.530,1151.530,1151.530,0.150,0,0,0.150,0.000,0.717,0.717
2026-06-07T22:16:38,1780841798.174,1171.647,1171.647,1171.647,0.150,0,0,0.150,0.000,0.714,0.714
2026-06-07T22:16:38,1780841798.269,1212.235,1212.235,1212.235,0.150,0,0,0.150,0.000,0.707,0.707
2026-06-07T22:16:38,1780841798.364,1199.177,1199.177,1199.177,0.150,0,0,0.150,0.000,0.709,0.709
2026-06-07T22:16:38,1780841798.459,1229.382,1229.382,1229.382,0.150,0,0,0.150,0.000,0.704,0.704
2026-06-07T22:16:38,1780841798.569,1216.037,1216.037,1216.037,0.150,0,0,0.150,0.000,0.707,0.707
2026-06-07T22:16:38,1780841798.664,1216.528,1216.528,1216.528,0.150,0,0,0.150,0.000,0.707,0.707
2026-06-07T22:16:38,1780841798.760,1192.396,1192.396,1192.396,0.150,0,0,0.150,0.000,0.710,0.710
2026-06-07T22:16:38,1780841798.852,1184.297,1184.297,1184.297,0.150,0,0,0.150,0.000,0.712,0.712
2026-06-07T22:16:38,1780841798.867,1158.223,1158.223,1158.223,0.150,0,0,0.150,0.000,0.716,0.716
2026-06-07T22:16:38,1780841798.947,1158.223,1158.223,1158.223,0.150,0,0,0.150,0.000,0.716,0.716
2026-06-07T22:16:38,1780841798.962,1158.223,1158.223,1158.223,0.150,0,0,0.150,0.000,0.716,0.716
2026-06-07T22:16:39,1780841799.057,1138.667,1138.667,1138.667,0.150,0,0,0.150,0.000,0.720,0.720
2026-06-07T22:16:39,1780841799.150,1127.000,1127.000,1127.000,0.150,0,0,0.150,0.000,0.722,0.722
2026-06-07T22:16:39,1780841799.244,1146.250,1146.250,1146.250,0.150,0,0,0.150,0.000,0.718,0.718
2026-06-07T22:16:39,1780841799.353,1153.688,1153.688,1153.688,0.150,0,0,0.150,0.000,0.717,0.717
2026-06-07T22:16:39,1780841799.433,1173.266,1173.266,1173.266,0.150,0,0,0.150,0.000,0.714,0.714
2026-06-07T22:16:39,1780841799.528,1184.449,1184.449,1184.449,0.150,0,0,0.150,0.000,0.712,0.712
2026-06-07T22:16:39,1780841799.611,1185.587,1185.587,1185.587,0.150,0,0,0.150,0.000,0.712,0.712
2026-06-07T22:16:39,1780841799.706,1219.190,1219.190,1219.190,0.150,0,0,0.150,0.000,0.706,0.706
2026-06-07T22:16:39,1780841799.801,1226.143,1226.143,1226.143,0.150,0,0,0.150,0.000,0.705,0.705
2026-06-07T22:16:39,1780841799.883,1199.607,1199.607,1199.607,0.150,0,0,0.150,0.000,0.710,0.710
2026-06-07T22:16:39,1780841799.992,1179.705,1179.705,1179.705,0.150,0,0,0.150,0.000,0.713,0.713
2026-06-07T22:16:40,1780841800.071,1164.779,1164.779,1164.779,0.150,0,0,0.150,0.000,0.716,0.716
2026-06-07T22:16:40,1780841800.164,1170.834,1170.834,1170.834,0.150,0,0,0.150,0.000,0.715,0.715
2026-06-07T22:16:40,1780841800.259,1182.626,1182.626,1182.626,0.150,0,0,0.150,0.000,0.712,0.712
2026-06-07T22:16:40,1780841800.353,1216.969,1216.969,1216.969,0.150,0,0,0.150,0.000,0.707,0.707
2026-06-07T22:16:40,1780841800.447,1242.727,1242.727,1242.727,0.150,0,0,0.150,0.000,0.703,0.703
2026-06-07T22:16:40,1780841800.542,1251.045,1251.045,1251.045,0.150,0,0,0.150,0.000,0.701,0.701
2026-06-07T22:16:40,1780841800.636,1253.284,1253.284,1253.284,0.150,0,0,0.150,0.000,0.701,0.701
2026-06-07T22:16:40,1780841800.719,1215.463,1215.463,1215.463,0.150,0,0,0.150,0.000,0.707,0.707
2026-06-07T22:16:40,1780841800.814,1230.597,1230.597,1230.597,0.150,0,0,0.150,0.000,0.704,0.704
2026-06-07T22:16:40,1780841800.908,1241.948,1241.948,1241.948,0.150,0,0,0.150,0.000,0.702,0.702
2026-06-07T22:16:41,1780841801.002,1211.461,1211.461,1211.461,0.150,0,0,0.150,0.000,0.707,0.707
2026-06-07T22:16:41,1780841801.098,1223.596,1223.596,1223.596,0.150,0,0,0.150,0.000,0.705,0.705
2026-06-07T22:16:41,1780841801.113,1232.697,1232.697,1232.697,0.150,0,0,0.150,0.000,0.704,0.704
2026-06-07T22:16:41,1780841801.193,1232.697,1232.697,1232.697,0.150,0,0,0.150,0.000,0.704,0.704
2026-06-07T22:16:41,1780841801.208,1232.697,1232.697,1232.697,0.150,0,0,0.150,0.000,0.704,0.704
2026-06-07T22:16:41,1780841801.301,1197.523,1197.523,1197.523,0.150,0,0,0.150,0.000,0.710,0.710
2026-06-07T22:16:41,1780841801.398,1178.142,1178.142,1178.142,0.150,0,0,0.150,0.000,0.713,0.713
2026-06-07T22:16:41,1780841801.491,1188.106,1188.106,1188.106,0.150,0,0,0.150,0.000,0.711,0.711
2026-06-07T22:16:41,1780841801.585,1206.080,1206.080,1206.080,0.150,0,0,0.150,0.000,0.708,0.708
2026-06-07T22:16:41,1780841801.680,1191.560,1191.560,1191.560,0.150,0,0,0.150,0.000,0.711,0.711
2026-06-07T22:16:41,1780841801.774,1180.670,1180.670,1180.670,0.150,0,0,0.150,0.000,0.712,0.712
2026-06-07T22:16:41,1780841801.868,1179.502,1179.502,1179.502,0.150,0,0,0.150,0.000,0.713,0.713
2026-06-07T22:16:41,1780841801.963,1174.627,1174.627,1174.627,0.150,0,0,0.150,0.000,0.713,0.713
2026-06-07T22:16:42,1780841802.058,1188.970,1188.970,1188.970,0.150,0,0,0.150,0.000,0.711,0.711
2026-06-07T22:16:42,1780841802.152,1221.728,1221.728,1221.728,0.150,0,0,0.150,0.000,0.706,0.706
2026-06-07T22:16:42,1780841802.246,1231.296,1231.296,1231.296,0.150,0,0,0.150,0.000,0.704,0.704
2026-06-07T22:16:42,1780841802.354,1203.472,1203.472,1203.472,0.150,0,0,0.150,0.000,0.709,0.709
2026-06-07T22:16:42,1780841802.448,1175.604,1175.604,1175.604,0.150,0,0,0.150,0.000,0.713,0.713
2026-06-07T22:16:42,1780841802.529,1193.453,1193.453,1193.453,0.150,0,0,0.150,0.000,0.710,0.710
2026-06-07T22:16:42,1780841802.543,1193.453,1193.453,1193.453,0.150,0,0,0.150,0.000,0.710,0.710
2026-06-07T22:16:42,1780841802.624,1151.590,1151.590,1151.590,0.150,0,0,0.150,0.000,0.717,0.717
2026-06-07T22:16:42,1780841802.719,1182.692,1182.692,1182.692,0.150,0,0,0.150,0.000,0.712,0.712
2026-06-07T22:16:42,1780841802.734,1182.692,1182.692,1182.692,0.150,0,0,0.150,0.000,0.712,0.712
2026-06-07T22:16:42,1780841802.829,1153.019,1153.019,1153.019,0.150,0,0,0.150,0.000,0.717,0.717
2026-06-07T22:16:42,1780841802.923,1134.764,1134.764,1134.764,0.150,0,0,0.150,0.000,0.720,0.720
2026-06-07T22:16:43,1780841803.017,1145.073,1145.073,1145.073,0.150,0,0,0.150,0.000,0.719,0.719
2026-06-07T22:16:43,1780841803.125,1163.305,1163.305,1163.305,0.150,0,0,0.150,0.000,0.715,0.715
2026-06-07T22:16:43,1780841803.218,1191.479,1191.479,1191.479,0.150,0,0,0.150,0.000,0.711,0.711
2026-06-07T22:16:43,1780841803.313,1183.609,1183.609,1183.609,0.150,0,0,0.150,0.000,0.712,0.712
2026-06-07T22:16:43,1780841803.408,1192.207,1192.207,1192.207,0.150,0,0,0.150,0.000,0.711,0.711
2026-06-07T22:16:43,1780841803.502,1167.155,1167.155,1167.155,0.150,0,0,0.150,0.000,0.715,0.715
2026-06-07T22:16:43,1780841803.612,1169.366,1169.366,1169.366,0.150,0,0,0.150,0.000,0.715,0.715
2026-06-07T22:16:43,1780841803.703,1171.025,1171.025,1171.025,0.150,0,0,0.150,0.000,0.714,0.714
2026-06-07T22:16:43,1780841803.812,1193.269,1193.269,1193.269,0.150,0,0,0.150,0.000,0.711,0.711
2026-06-07T22:16:43,1780841803.904,1199.451,1199.451,1199.451,0.150,0,0,0.150,0.000,0.710,0.710
2026-06-07T22:16:43,1780841803.999,1233.089,1233.089,1233.089,0.150,0,0,0.150,0.000,0.704,0.704
2026-06-07T22:16:44,1780841804.106,1218.816,1218.816,1218.816,0.150,0,0,0.150,0.000,0.706,0.706
2026-06-07T22:16:44,1780841804.200,1184.112,1184.112,1184.112,0.150,0,0,0.150,0.000,0.712,0.712
2026-06-07T22:16:44,1780841804.294,1182.084,1182.084,1182.084,0.150,0,0,0.150,0.000,0.712,0.712
2026-06-07T22:16:44,1780841804.375,1143.063,1143.063,1143.063,0.150,0,0,0.150,0.000,0.719,0.719
2026-06-07T22:16:44,1780841804.469,1127.297,1127.297,1127.297,0.150,0,0,0.150,0.000,0.722,0.722
2026-06-07T22:16:44,1780841804.555,1125.473,1125.473,1125.473,0.150,0,0,0.150,0.000,0.722,0.722
2026-06-07T22:16:44,1780841804.652,1148.605,1148.605,1148.605,0.150,0,0,0.150,0.000,0.718,0.718
2026-06-07T22:16:44,1780841804.735,1168.954,1168.954,1168.954,0.150,0,0,0.150,0.000,0.714,0.714
2026-06-07T22:16:44,1780841804.833,1166.715,1166.715,1166.715,0.150,0,0,0.150,0.000,0.715,0.715
2026-06-07T22:16:44,1780841804.914,1162.036,1162.036,1162.036,0.150,0,0,0.150,0.000,0.716,0.716
2026-06-07T22:16:45,1780841805.010,1151.527,1151.527,1151.527,0.150,0,0,0.150,0.000,0.717,0.717
2026-06-07T22:16:45,1780841805.107,1157.645,1157.645,1157.645,0.150,0,0,0.150,0.000,0.716,0.716
2026-06-07T22:16:45,1780841805.187,1176.234,1176.234,1176.234,0.150,0,0,0.150,0.000,0.713,0.713
2026-06-07T22:16:45,1780841805.282,1162.176,1162.176,1162.176,0.150,0,0,0.150,0.000,0.716,0.716
2026-06-07T22:16:45,1780841805.379,1179.632,1179.632,1179.632,0.150,0,0,0.150,0.000,0.713,0.713
2026-06-07T22:16:45,1780841805.394,1179.632,1179.632,1179.632,0.150,0,0,0.150,0.000,0.713,0.713
2026-06-07T22:16:45,1780841805.487,1185.724,1185.724,1185.724,0.150,0,0,0.150,0.000,0.712,0.712
2026-06-07T22:16:45,1780841805.595,1162.293,1162.293,1162.293,0.150,0,0,0.150,0.000,0.716,0.716
2026-06-07T22:16:45,1780841805.690,1144.720,1144.720,1144.720,0.150,0,0,0.150,0.000,0.719,0.719
2026-06-07T22:16:45,1780841805.801,1166.040,1166.040,1166.040,0.150,0,0,0.150,0.000,0.715,0.715
2026-06-07T22:16:45,1780841805.893,1164.530,1164.530,1164.530,0.150,0,0,0.150,0.000,0.715,0.715
2026-06-07T22:16:45,1780841805.988,1203.397,1203.397,1203.397,0.150,0,0,0.150,0.000,0.709,0.709
2026-06-07T22:16:46,1780841806.099,1207.048,1207.048,1207.048,0.150,0,0,0.150,0.000,0.708,0.708
2026-06-07T22:16:46,1780841806.195,1185.286,1185.286,1185.286,0.150,0,0,0.150,0.000,0.712,0.712
2026-06-07T22:16:46,1780841806.290,1138.715,1138.715,1138.715,0.150,0,0,0.150,0.000,0.720,0.720
2026-06-07T22:16:46,1780841806.383,1144.036,1144.036,1144.036,0.150,0,0,0.150,0.000,0.719,0.719
2026-06-07T22:16:46,1780841806.477,1128.027,1128.027,1128.027,0.150,0,0,0.150,0.000,0.722,0.722
2026-06-07T22:16:46,1780841806.587,1102.520,1102.520,1102.520,0.150,0,0,0.150,0.000,0.726,0.726
2026-06-07T22:16:46,1780841806.680,1103.640,1103.640,1103.640,0.150,0,0,0.150,0.000,0.726,0.726
2026-06-07T22:16:46,1780841806.775,1121.730,1121.730,1121.730,0.150,0,0,0.150,0.000,0.723,0.723
2026-06-07T22:16:46,1780841806.791,1121.730,1121.730,1121.730,0.150,0,0,0.150,0.000,0.723,0.723
2026-06-07T22:16:46,1780841806.884,1145.798,1145.798,1145.798,0.150,0,0,0.150,0.000,0.718,0.718
2026-06-07T22:16:46,1780841806.995,1139.348,1139.348,1139.348,0.150,0,0,0.150,0.000,0.720,0.720
2026-06-07T22:16:47,1780841807.088,1134.511,1134.511,1134.511,0.150,0,0,0.150,0.000,0.721,0.721
2026-06-07T22:16:47,1780841807.197,1158.383,1158.383,1158.383,0.150,0,0,0.150,0.000,0.717,0.717
2026-06-07T22:16:47,1780841807.289,1166.038,1166.038,1166.038,0.150,0,0,0.150,0.000,0.715,0.715
2026-06-07T22:16:47,1780841807.385,1144.528,1144.528,1144.528,0.150,0,0,0.150,0.000,0.719,0.719
2026-06-07T22:16:47,1780841807.480,1177.396,1177.396,1177.396,0.150,0,0,0.150,0.000,0.713,0.713
2026-06-07T22:16:47,1780841807.575,1170.047,1170.047,1170.047,0.150,0,0,0.150,0.000,0.715,0.715
2026-06-07T22:16:47,1780841807.683,1153.035,1153.035,1153.035,0.150,0,0,0.150,0.000,0.718,0.718
2026-06-07T22:16:47,1780841807.777,1121.276,1121.276,1121.276,0.150,0,0,0.150,0.000,0.723,0.723
2026-06-07T22:16:47,1780841807.870,1120.957,1120.957,1120.957,0.150,0,0,0.150,0.000,0.723,0.723
2026-06-07T22:16:47,1780841807.964,1120.718,1120.718,1120.718,0.150,0,0,0.150,0.000,0.723,0.723
2026-06-07T22:16:48,1780841808.071,1120.539,1120.539,1120.539,0.150,0,0,0.150,0.000,0.723,0.723
2026-06-07T22:16:48,1780841808.166,1106.404,1106.404,1106.404,0.150,0,0,0.150,0.000,0.725,0.725
2026-06-07T22:16:48,1780841808.274,1127.053,1127.053,1127.053,0.150,0,0,0.150,0.000,0.722,0.722
2026-06-07T22:16:48,1780841808.366,1132.290,1132.290,1132.290,0.150,0,0,0.167,0.000,0.721,0.721
2026-06-07T22:16:48,1780841808.474,1136.217,1136.217,1136.217,0.150,0,0,0.150,0.000,0.720,0.720
2026-06-07T22:16:48,1780841808.568,1156.663,1156.663,1156.663,0.150,0,0,0.150,0.000,0.717,0.717
2026-06-07T22:16:48,1780841808.659,1171.997,1171.997,1171.997,0.150,0,0,0.150,0.000,0.714,0.714
2026-06-07T22:16:48,1780841808.755,1151.998,1151.998,1151.998,0.150,0,0,0.150,0.000,0.717,0.717
2026-06-07T22:16:48,1780841808.865,1143.998,1143.998,1143.998,0.150,0,0,0.150,0.000,0.719,0.719
2026-06-07T22:16:48,1780841808.957,1130.999,1130.999,1130.999,0.150,0,0,0.150,0.000,0.721,0.721
2026-06-07T22:16:48,1780841808.971,1130.999,1130.999,1130.999,0.150,0,0,0.150,0.000,0.721,0.721
2026-06-07T22:16:49,1780841809.065,1121.249,1121.249,1121.249,0.150,0,0,0.150,0.000,0.723,0.723
2026-06-07T22:16:49,1780841809.159,1120.937,1120.937,1120.937,0.150,0,0,0.150,0.000,0.723,0.723
2026-06-07T22:16:49,1780841809.268,1106.703,1106.703,1106.703,0.150,0,0,0.150,0.000,0.725,0.725
2026-06-07T22:16:49,1780841809.363,1103.027,1103.027,1103.027,0.150,0,0,0.150,0.000,0.726,0.726
2026-06-07T22:16:49,1780841809.471,1093.270,1093.270,1093.270,0.150,0,0,0.150,0.000,0.728,0.728
2026-06-07T22:16:49,1780841809.564,1099.953,1099.953,1099.953,0.150,0,0,0.150,0.000,0.727,0.727
2026-06-07T22:16:49,1780841809.673,1151.215,1151.215,1151.215,0.150,0,0,0.150,0.000,0.717,0.717
2026-06-07T22:16:49,1780841809.779,1171.411,1171.411,1171.411,0.150,0,0,0.150,0.000,0.714,0.714
2026-06-07T22:16:49,1780841809.794,1171.411,1171.411,1171.411,0.150,0,0,0.150,0.000,0.714,0.714
2026-06-07T22:16:49,1780841809.888,1144.558,1144.558,1144.558,0.150,0,0,0.150,0.000,0.719,0.719
2026-06-07T22:16:49,1780841809.997,1177.419,1177.419,1177.419,0.150,0,0,0.150,0.000,0.713,0.713
2026-06-07T22:16:50,1780841810.105,1177.064,1177.064,1177.064,0.150,0,0,0.150,0.000,0.713,0.713
2026-06-07T22:16:50,1780841810.226,1176.798,1176.798,1176.798,0.150,0,0,0.150,0.000,0.713,0.713
2026-06-07T22:16:50,1780841810.319,1169.598,1169.598,1169.598,0.150,0,0,0.150,0.000,0.714,0.714
2026-06-07T22:16:50,1780841810.427,1143.199,1143.199,1143.199,0.150,0,0,0.150,0.000,0.719,0.719
2026-06-07T22:16:50,1780841810.537,1137.399,1137.399,1137.399,0.150,0,0,0.150,0.000,0.720,0.720
2026-06-07T22:16:50,1780841810.629,1172.049,1172.049,1172.049,0.150,0,0,0.152,0.000,0.714,0.714
2026-06-07T22:16:50,1780841810.644,1155.787,1155.787,1155.787,0.150,0,0,0.152,0.000,0.717,0.717
2026-06-07T22:16:50,1780841810.736,1155.787,1155.787,1155.787,0.150,0,0,0.150,0.000,0.717,0.717
2026-06-07T22:16:50,1780841810.845,1171.340,1171.340,1171.340,0.150,0,0,0.150,0.000,0.714,0.714
2026-06-07T22:16:50,1780841810.938,1183.005,1183.005,1183.005,0.150,0,0,0.150,0.000,0.712,0.712
2026-06-07T22:16:51,1780841811.047,1162.754,1162.754,1162.754,0.150,0,0,0.150,0.000,0.716,0.716
2026-06-07T22:16:51,1780841811.139,1162.065,1162.065,1162.065,0.150,0,0,0.150,0.000,0.716,0.716
2026-06-07T22:16:51,1780841811.248,1165.549,1165.549,1165.549,0.150,0,0,0.150,0.000,0.715,0.715
2026-06-07T22:16:51,1780841811.341,1140.162,1140.162,1140.162,0.150,0,0,0.150,0.000,0.720,0.720
2026-06-07T22:16:51,1780841811.451,1138.621,1138.621,1138.621,0.150,0,0,0.150,0.000,0.720,0.720
2026-06-07T22:16:51,1780841811.558,1136.716,1136.716,1136.716,0.150,0,0,0.150,0.000,0.721,0.721
2026-06-07T22:16:51,1780841811.663,1139.537,1139.537,1139.537,0.150,0,0,0.150,0.000,0.720,0.720
2026-06-07T22:16:51,1780841811.767,1120.653,1120.653,1120.653,0.150,0,0,0.150,0.000,0.723,0.723
2026-06-07T22:16:51,1780841811.874,1130.490,1130.490,1130.490,0.150,0,0,0.150,0.000,0.722,0.722
2026-06-07T22:16:51,1780841811.982,1152.367,1152.367,1152.367,0.150,0,0,0.150,0.000,0.718,0.718
2026-06-07T22:16:52,1780841812.088,1151.275,1151.275,1151.275,0.150,0,0,0.150,0.000,0.718,0.718
2026-06-07T22:16:52,1780841812.192,1157.457,1157.457,1157.457,0.150,0,0,0.150,0.000,0.716,0.716
2026-06-07T22:16:52,1780841812.207,1157.457,1157.457,1157.457,0.150,0,0,0.150,0.000,0.716,0.716
2026-06-07T22:16:52,1780841812.312,1148.092,1148.092,1148.092,0.150,0,0,0.150,0.000,0.718,0.718
2026-06-07T22:16:52,1780841812.419,1141.069,1141.069,1141.069,0.150,0,0,0.164,0.000,0.719,0.719
2026-06-07T22:16:52,1780841812.525,1135.802,1135.802,1135.802,0.150,0,0,0.154,0.000,0.720,0.720
2026-06-07T22:16:52,1780841812.631,1166.851,1166.851,1166.851,0.150,0,0,0.155,0.000,0.715,0.715
2026-06-07T22:16:52,1780841812.738,1176.139,1176.139,1176.139,0.150,0,0,0.168,0.000,0.713,0.713
2026-06-07T22:16:52,1780841812.846,1174.604,1174.604,1174.604,0.150,0,0,0.150,0.000,0.713,0.713
2026-06-07T22:16:52,1780841812.968,1174.953,1174.953,1174.953,0.150,0,0,0.150,0.000,0.713,0.713
2026-06-07T22:16:53,1780841813.075,1178.465,1178.465,1178.465,0.150,0,0,0.150,0.000,0.713,0.713
2026-06-07T22:16:53,1780841813.195,1149.849,1149.849,1149.849,0.150,0,0,0.150,0.000,0.718,0.718
2026-06-07T22:16:53,1780841813.303,1118.886,1118.886,1118.886,0.150,0,0,0.150,0.000,0.723,0.723
2026-06-07T22:16:53,1780841813.319,1112.165,1112.165,1112.165,0.150,0,0,0.150,0.000,0.724,0.724
2026-06-07T22:16:53,1780841813.425,1112.165,1112.165,1112.165,0.150,0,0,0.150,0.000,0.724,0.724
2026-06-07T22:16:53,1780841813.560,1128.124,1128.124,1128.124,0.150,0,0,0.150,0.000,0.722,0.722
2026-06-07T22:16:53,1780841813.665,1133.093,1133.093,1133.093,0.150,0,0,0.150,0.000,0.721,0.721
2026-06-07T22:16:53,1780841813.785,1150.820,1150.820,1150.820,0.150,0,0,0.150,0.000,0.718,0.718
2026-06-07T22:16:53,1780841813.904,1143.115,1143.115,1143.115,0.150,0,0,0.150,0.000,0.719,0.719
2026-06-07T22:16:54,1780841814.023,1179.836,1179.836,1179.836,0.150,0,0,0.150,0.000,0.713,0.713
2026-06-07T22:16:54,1780841814.141,1214.877,1214.877,1214.877,0.150,0,0,0.150,0.000,0.707,0.707
2026-06-07T22:16:54,1780841814.245,1177.158,1177.158,1177.158,0.150,0,0,0.150,0.000,0.713,0.713
2026-06-07T22:16:54,1780841814.367,1148.868,1148.868,1148.868,0.150,0,0,0.150,0.000,0.718,0.718
2026-06-07T22:16:54,1780841814.471,1127.651,1127.651,1127.651,0.150,0,0,0.150,0.000,0.722,0.722
2026-06-07T22:16:54,1780841814.590,1125.738,1125.738,1125.738,0.150,0,0,0.150,0.000,0.722,0.722
2026-06-07T22:16:54,1780841814.708,1148.804,1148.804,1148.804,0.150,0,0,0.150,0.000,0.718,0.718
2026-06-07T22:16:54,1780841814.813,1169.603,1169.603,1169.603,0.150,0,0,0.150,0.000,0.714,0.714
2026-06-07T22:16:54,1780841814.828,1167.202,1167.202,1167.202,0.150,0,0,0.150,0.000,0.715,0.715
2026-06-07T22:16:54,1780841814.934,1167.202,1167.202,1167.202,0.150,0,0,0.150,0.000,0.715,0.715
2026-06-07T22:16:55,1780841815.039,1172.652,1172.652,1172.652,0.150,0,0,0.150,0.000,0.714,0.714
2026-06-07T22:16:55,1780841815.160,1176.739,1176.739,1176.739,0.150,0,0,0.150,0.000,0.713,0.713
2026-06-07T22:16:55,1780841815.279,1162.554,1162.554,1162.554,0.150,0,0,0.150,0.000,0.716,0.716
2026-06-07T22:16:55,1780841815.386,1128.416,1128.416,1128.416,0.150,0,0,0.150,0.000,0.722,0.722
2026-06-07T22:16:55,1780841815.507,1112.312,1112.312,1112.312,0.150,0,0,0.150,0.000,0.725,0.725
2026-06-07T22:16:55,1780841815.612,1114.234,1114.234,1114.234,0.150,0,0,0.150,0.000,0.724,0.724
2026-06-07T22:16:55,1780841815.735,1140.175,1140.175,1140.175,0.150,0,0,0.150,0.000,0.720,0.720
